Tweet,id,time,Date,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements
interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque #sed,7.02E+15,2020-09-01 10:42 +0000,9/1/2020,1012,22,0.02173913,0,0,8,2,0,5,4,0,0,0,0,0,0,187,3
in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui #augue,1.75E+15,2020-10-19 13:14 +0000,10/19/2020,273,18,0.065934066,2,0,2,2,1,0,6,0,0,0,0,0,0,5,5
aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus #velit,6.16E+15,2020-10-17 13:42 +0000,10/17/2020,547,30,0.054844607,1,1,9,4,4,0,1,0,0,0,0,0,0,198,10
a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper #nisl,5.81E+15,2020-10-17 03:11 +0000,10/17/2020,1275,21,0.016470588,0,2,3,0,0,0,16,0,0,0,0,0,0,0,0
aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent #nisi,2.38E+15,2020-10-17 01:47 +0000,10/17/2020,470,9,0.019148936,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0
dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis #odio,4.67E+14,2020-10-16 19:06 +0000,10/16/2020,346,4,0.011560694,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede #libero,9.47E+15,2020-10-16 14:30 +0000,10/16/2020,17,1,0.058823529,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in #sapien,2.44E+15,2020-10-16 12:38 +0000,10/16/2020,212,6,0.028301887,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0
lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis #aenean,9.84E+15,2020-10-16 11:43 +0000,10/16/2020,1044,90,0.086206897,0,1,8,1,1,0,13,0,0,0,0,0,0,66,66
lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis #vestibulum,4.64E+15,2020-10-16 03:21 +0000,10/16/2020,153,5,0.032679739,0,0,0,0,0,0,4,0,0,0,0,0,0,26,1
urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla #interdum,8.58E+15,2020-10-15 18:54 +0000,10/15/2020,396,10,0.025252525,0,1,7,0,0,0,2,0,0,0,0,0,0,0,0
faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit #ut,8.00E+15,2020-10-15 16:46 +0000,10/15/2020,1668,166,0.099520384,2,2,26,0,15,4,13,0,0,0,0,0,0,104,104
vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque #sit,7.66E+15,2020-10-15 15:04 +0000,10/15/2020,177,2,0.011299435,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in #morbi,9.44E+15,2020-10-15 14:00 +0000,10/15/2020,600,1,0.001666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc #accumsan,5.68E+15,2020-10-15 13:53 +0000,10/15/2020,227,7,0.030837004,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0
lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium #blandit,8.51E+15,2020-10-14 19:46 +0000,10/14/2020,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum #tortor,5.32E+15,2020-10-14 17:37 +0000,10/14/2020,160,6,0.0375,0,0,2,0,0,0,3,0,0,0,0,0,0,16,1
suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla #massa,6.52E+15,2020-10-14 17:36 +0000,10/14/2020,572,26,0.045454545,1,0,7,0,15,0,3,0,0,0,0,0,0,0,0
praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis #eu,5.05E+15,2020-10-14 15:49 +0000,10/14/2020,238,3,0.012605042,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula #tempus,7.01E+15,2020-10-14 12:24 +0000,10/14/2020,836,4,0.004784689,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam #quisque,4.33E+15,2020-10-13 15:08 +0000,10/13/2020,933,34,0.036441586,3,0,8,1,14,0,6,0,0,0,0,0,0,175,2
odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique #et,9.06E+15,2020-10-13 02:38 +0000,10/13/2020,181,2,0.011049724,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus #montes,2.67E+15,2020-10-13 02:28 +0000,10/13/2020,1246,37,0.029695024,0,1,9,1,0,0,26,0,0,0,0,0,0,0,0
quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna #adipiscing,1.26E+15,2020-10-13 00:37 +0000,10/13/2020,996,40,0.040160643,2,0,8,0,8,0,18,0,0,0,0,0,0,154,4
nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices #sit,3.07E+15,2020-10-12 18:59 +0000,10/12/2020,175,8,0.045714286,0,0,2,0,0,0,2,0,0,0,0,0,0,60,4
nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus #tempus,2.82E+15,2020-10-12 17:27 +0000,10/12/2020,153,2,0.013071895,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut #orci,8.91E+15,2020-10-12 16:48 +0000,10/12/2020,166,3,0.018072289,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3
donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor #vivamus,5.67E+15,2020-10-12 01:49 +0000,10/12/2020,588,9,0.015306122,0,1,1,0,4,0,3,0,0,0,0,0,0,0,0
donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices #pharetra,5.06E+15,2020-10-12 00:45 +0000,10/12/2020,1119,102,0.091152815,0,0,13,6,0,0,13,0,0,0,0,0,0,70,70
eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus #libero,4.34E+15,2020-10-11 17:32 +0000,10/11/2020,1001,7,0.006993007,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0
penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem #proin,4.03E+15,2020-10-11 02:07 +0000,10/11/2020,993,93,0.093655589,0,1,18,0,52,4,6,0,0,0,0,0,0,12,12
neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis #ligula,4.96E+15,2020-10-10 18:40 +0000,10/10/2020,90,2,0.022222222,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0
mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in #nullam,2.02E+15,2020-10-10 02:23 +0000,10/10/2020,454,8,0.017621145,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0
dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero #quisque,8.17E+15,2020-10-10 02:22 +0000,10/10/2020,160,3,0.01875,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut #mauris,9.46E+15,2020-10-09 21:25 +0000,10/9/2020,339,13,0.038348083,0,1,5,0,0,0,7,0,0,0,0,0,0,0,0
tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue #felis,9.07E+14,2020-10-09 18:02 +0000,10/9/2020,453,27,0.059602649,0,1,8,2,0,0,12,0,0,0,0,0,0,138,4
non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris #adipiscing,2.29E+15,2020-10-09 15:19 +0000,10/9/2020,1221,53,0.043407043,5,2,9,1,8,0,19,0,0,0,0,0,0,9,9
pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit #tellus,4.87E+15,2020-10-09 14:04 +0000,10/9/2020,237,18,0.075949367,0,2,10,3,0,0,3,0,0,0,0,0,0,0,0
cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus #erat,3.35E+15,2020-10-09 13:44 +0000,10/9/2020,868,13,0.014976959,0,0,5,0,0,2,6,0,0,0,0,0,0,0,0
volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia #leo,6.59E+15,2020-10-09 12:42 +0000,10/9/2020,207,2,0.009661836,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0
enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue #vulputate,6.35E+15,2020-10-09 11:35 +0000,10/9/2020,159,3,0.018867925,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui #pharetra,6.43E+15,2020-10-09 03:05 +0000,10/9/2020,82,4,0.048780488,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu #amet,5.65E+15,2020-10-09 00:47 +0000,10/9/2020,322,6,0.01863354,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0
ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin #nascetur,3.83E+15,2020-10-09 00:47 +0000,10/9/2020,30,5,0.166666667,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor #et,2.06E+15,2020-10-08 23:35 +0000,10/8/2020,165,1,0.006060606,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa #sit,7.76E+15,2020-10-08 23:16 +0000,10/8/2020,427,10,0.023419204,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0
turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean #integer,8.58E+15,2020-10-08 22:33 +0000,10/8/2020,103,3,0.029126214,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis #ultrices,8.57E+13,2020-10-08 22:32 +0000,10/8/2020,705,20,0.028368794,0,1,11,2,0,0,4,0,0,0,0,0,0,93,2
vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis #sed,4.95E+15,2020-10-08 22:22 +0000,10/8/2020,201,7,0.034825871,0,1,2,0,0,0,4,0,0,0,0,0,0,0,0
justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc #placerat,4.34E+15,2020-10-08 22:19 +0000,10/8/2020,175,5,0.028571429,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0
donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet #erat,6.98E+15,2020-10-08 22:16 +0000,10/8/2020,163,10,0.061349693,0,0,2,1,1,0,2,0,0,0,0,0,0,37,4
diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae #amet,3.39E+15,2020-10-08 21:11 +0000,10/8/2020,280,21,0.075,0,0,1,0,0,0,1,0,0,0,0,0,0,19,19
diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus #justo,8.45E+15,2020-10-08 21:01 +0000,10/8/2020,73,2,0.02739726,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus #in,6.18E+15,2020-10-08 20:57 +0000,10/8/2020,138,4,0.028985507,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia #augue,8.92E+14,2020-10-08 20:57 +0000,10/8/2020,175,2,0.011428571,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien #nam,8.62E+15,2020-10-08 20:57 +0000,10/8/2020,149,4,0.026845638,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros #nisl,7.95E+15,2020-10-08 20:56 +0000,10/8/2020,169,2,0.01183432,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis #natoque,1.33E+15,2020-10-08 19:21 +0000,10/8/2020,221,3,0.013574661,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi #in,9.01E+15,2020-10-08 19:14 +0000,10/8/2020,767,13,0.016949153,0,0,4,3,0,1,5,0,0,0,0,0,0,0,0
eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc #natoque,9.09E+15,2020-10-08 18:59 +0000,10/8/2020,845,13,0.015384615,0,0,9,2,0,0,2,0,0,0,0,0,0,0,0
suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum #nunc,6.72E+15,2020-10-08 18:31 +0000,10/8/2020,48,1,0.020833333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue #morbi,6.16E+15,2020-10-08 18:04 +0000,10/8/2020,274,1,0.003649635,0,0,0,0,0,0,1,0,0,0,0,0,0,34,0
eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes #donec,2.05E+15,2020-10-08 17:50 +0000,10/8/2020,240,2,0.008333333,0,0,2,0,0,0,0,0,0,0,0,0,0,44,0
tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh #lectus,3.10E+15,2020-10-08 17:33 +0000,10/8/2020,1569,33,0.021032505,0,0,7,0,0,0,26,0,0,0,0,0,0,0,0
augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam #sit,7.19E+15,2020-10-08 16:15 +0000,10/8/2020,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis #in,1.91E+15,2020-10-08 16:09 +0000,10/8/2020,190,4,0.021052632,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui #est,2.57E+15,2020-10-08 15:52 +0000,10/8/2020,838,32,0.038186158,1,1,11,10,0,0,9,0,0,0,0,0,0,0,0
lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc #augue,3.78E+15,2020-10-08 12:56 +0000,10/8/2020,1239,16,0.01291364,0,0,8,0,0,1,7,0,0,0,0,0,0,0,0
pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing #neque,1.66E+15,2020-10-08 12:21 +0000,10/8/2020,342,13,0.038011696,0,1,2,0,0,0,8,0,0,0,0,0,0,67,2
et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices #dui,5.60E+15,2020-10-08 11:11 +0000,10/8/2020,500,3,0.006,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea #velit,7.40E+15,2020-10-08 11:10 +0000,10/8/2020,2371,196,0.082665542,2,3,33,5,5,0,26,0,0,0,0,0,0,122,122
sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat #non,3.09E+15,2020-10-08 03:19 +0000,10/8/2020,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam #amet,1.32E+15,2020-10-08 02:18 +0000,10/8/2020,2419,108,0.044646548,0,4,31,8,0,0,65,0,0,0,0,0,0,0,0
augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis #erat,8.54E+15,2020-10-08 02:06 +0000,10/8/2020,161,3,0.01863354,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
